sep=;
eventid;year;month;day;country;country_txt;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;gname;gsubname;gname2;gsubname2;gname3;gsubname3;motive;guncertain1;individual;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;adatforras
TUR16128;2021;4;15;N/A;Turkey;Middle East;Hakkari;Cukurca;37.2481;43.6136;N/A;N/A;N/A;On 15 April 2021, PKK forces carried out attacks with 'bomb-loaded aerial vehicles' (assumed to be drones, balloons or paramotors) targeting Turkish army units positioned on Gire military base (Kurdish name) in Cukurca district, Hakkari. Source reported that the designated targets were hit 'successfully' but provided no information regarding the number of casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;PKK: Kurdistan Workers Party;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ANF News;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
202104170020;2021;4;17;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.296236;42.799532;1;0;The incident occurred at King Khalid Air Base.;04/17/2021: Assailants fired an explosives-laden drone targeting King Khalid airbase in Khamis Mushayt, Asir, Saudi Arabia. The drone was safely intercepted and destroyed. Houthi extremists (Ansar Allah) claimed responsibility for the incident.;1;1;0;1;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;27;Military Barracks/Base/Headquarters/Checkpost;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;N/A;0;0;N/A;0;0;-9;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Saudi coalition downs Houthi drone in Yemeni skies,"" Debriefer.net, April 19, 2021.";"""Saudi-led Coalition intercepts Houthi drone in northern Yemen,"" Al-Masdar News (Sana'a, Yemen), April 18, 2021.";N/A;START Primary Collection;1;1;0;1;GTD
202104180031;2021;4;18;228;Yemen;Middle East & North Africa;Unknown;Unknown;N/A;N/A;5;0;N/A;"04/18/2021: Assailants in Yemen fired an explosives-laden drone toward an unknown target in Saudi Arabia. The drone was safely intercepted over Yemeni territory. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists (Ansar Allah).";1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;20;Unknown;N/A;N/A;Unknown;Unknown;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Saudi coalition downs Houthi drone in Yemeni skies,"" Debriefer.net, April 19, 2021.";"""Saudi-led Coalition intercepts Houthi drone in northern Yemen,"" Al-Masdar News (Sana'a, Yemen), April 18, 2021.";N/A;START Primary Collection;0;1;1;1;GTD
MEX44732;2021;4;19;N/A;Mexico;North America;Michoacan de Ocampo;Bonifacio Moreno;18.9881;-102.7131;N/A;N/A;N/A;On 19 April 2021, in Bonifacio Moreno, Michoacan de Ocampo, state police officers were attacked with an explosive drone. Apparently the CJNG was responsible for the attack. The CJNG published a statement denying they were responsible for the attack and accused United Cartels of being responsible. At least two officers were injured.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Gang (Mexico);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Borderland Beat; El Siglo de Durango; Hoy Tamaulipas; MiMorelia; Riodoce; Tiempo";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
202104200003;2021;4;20;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.234365;42.657903;1;1;The incident occurred at the Abha International Airport.;04/20/2021: An explosives-laden drone fired at Abha International Airport was identified and safely destroyed over Khamis Mushayt, Asir, Saudi Arabia. The Houthi extremists (Ansar Allah) claimed responsibility for the incident.;1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;6;Airports & Aircraft;44;Airport;Abha International Airport;Airport;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;"The specific motive is unknown; however, sources noted that the attack was in response to the ""coalition's military campaign and blockade on Yemen.""";0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Saudi-led coalition says it intercepts Houthi drone fired at southern Saudi Arabia,"" The National Post, April 20, 2021.";"""Coalition 'downs' drone as Houthis hint at further attacks on Saudi Arabia,"" BBC Monitoring, April 20, 2021.";N/A;START Primary Collection;1;1;0;1;GTD
AFG53751;2021;4;23;N/A;Afghanistan;Caucasus and Central Asia;Takhar;Bangi;36.6155;69.3395;N/A;N/A;N/A;On 23 April 2021, 7 pro-government militia members were killed by a Taliban drone in the Chashma-e-Bangi area of Bangi district, Takhar.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Taliban;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;7;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;New York Times;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
202104230010;2021;4;23;173;Saudi Arabia;Middle East & North Africa;Jazan;Jazan;16.893194;42.575261;1;0;N/A;04/23/2021: Security forces intercepted a Samad-3 explosives-laden drone targeting the Aramco oil facility in Jazan, Saudi Arabia. There were no reported casualties in the incident. This was one of three coordinated attacks on sites in Saudi Arabia on the same day. Houthi extremists (Ansar Allah) claimed responsibility for the attacks, stating that they were carried out in retaliation for Saudi aggression and the blockade against Yemen.;1;1;1;0;1;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;1;Business;1;Gas/Oil/Electric;Saudi Aramco;Oil Facility;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists claimed responsibility for the incident and stated that it was carried out in response to continued aggression by the Saudi coalition.;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Samad-3 remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;This incident is part of a set of coordinated attacks in which both military and non-military entities were targeted.;"""Saudi Arabia destroys three explosive-laden drones,"" Abu Dhabi National, April 23, 2021.";"""Yemen's Houthis Claim Attack on Saudi Oil Facility, Air Base,"" US News & World Report, April 23, 2021.";"""Coalition 'downs three drones' fired by Yemen rebels on Saudi Arabia,"" BBC Monitoring, April 23, 2021.";START Primary Collection;1;1;0;1;GTD
202104230011;2021;4;23;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.254627;42.792726;1;1;The incident occurred at the King Khalid Air Base.;04/23/2021: Security forces intercepted two Qasef-2K drones targeting the King Khalid Air Base near Khamis Mushayt, Asir, Saudi Arabia. There were no reported casualties in the incident. This was one of three coordinated attacks on sites in Saudi Arabia on the same day. Houthi extremists (Ansar Allah) claimed responsibility for the attacks, stating that they were carried out in retaliation for Saudi aggression and the blockade against Yemen.;1;1;0;1;1;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;27;Military Barracks/Base/Headquarters/Checkpost;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists claimed responsibility for the incident and stated that it was carried out in response to continued aggression by the Saudi coalition.;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;This incident is part of a set of coordinated attacks in which both military and non-military entities were targeted.;"""Saudi Arabia destroys three explosive-laden drones,"" Abu Dhabi National, April 23, 2021.";"""Yemen's Houthis Claim Attack on Saudi Oil Facility, Air Base,"" US News & World Report, April 23, 2021.";"""Coalition 'downs three drones' fired by Yemen rebels on Saudi Arabia,"" BBC Monitoring, April 23, 2021.";START Primary Collection;1;1;0;1;GTD
202104230012;2021;4;23;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.254627;42.792726;1;1;The incident occurred at the King Khalid Air Base.;04/23/2021: Security forces intercepted a Qasef-2K drones targeting a military installation in King Khalid Air Base near Khamis Mushayt, Asir, Saudi Arabia. There were no reported casualties in the incident. This was one of three coordinated attacks on sites in Saudi Arabia on the same day. Houthi extremists (Ansar Allah) claimed responsibility for the attacks, stating that they were carried out in retaliation for Saudi aggression and the blockade against Yemen.;1;1;0;1;1;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;27;Military Barracks/Base/Headquarters/Checkpost;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists claimed responsibility for the incident and stated that it was carried out in response to continued aggression by the Saudi coalition.;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;This incident is part of a set of coordinated attacks in which both military and non-military entities were targeted.;"""Saudi Arabia destroys three explosive-laden drones,"" Abu Dhabi National, April 23, 2021.";"""Yemen's Houthis Claim Attack on Saudi Oil Facility, Air Base,"" US News & World Report, April 23, 2021.";"""Coalition 'downs three drones' fired by Yemen rebels on Saudi Arabia,"" BBC Monitoring, April 23, 2021.";START Primary Collection;1;1;0;1;GTD
TUR16251;2021;4;23;N/A;Turkey;Middle East;Hakkari;Cukurca;37.2481;43.6136;N/A;N/A;N/A;On 23 April 2021, PKK forces carried out attacks with 'bomb-loaded aerial vehicles' (assumed to be drones, balloons or paramotors) targeting Turkish army units positioned on Cele military base (Kurdish name) in Cukurca district, Hakkari. The source reported that the designated targets were hit 'successfully' but provided no information regarding casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;PKK: Kurdistan Workers Party;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"ANF News; People's Defense Forces";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
202104240024;2021;4;24;4;Afghanistan;South Asia;Takhar;Jashma Bangi;36.669801;69.478455;2;0;N/A;04/24/2021: An explosives-laden drone targeted public uprising force personnel in Jashma Bangi, Takhar, Afghanistan. At least seven personnel were killed in the attack. The Taliban claimed responsibility for the incident.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;17;Terrorists/Non-State Militia;94;Non-State Militia;National Uprising Movement (NUM);Personnel;4;Afghanistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Taliban;N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;10;Unknown;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;An explosives-laden drone was used in the attack.;7;0;0;0;0;0;-9;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.;"""14 security men, uprising forces killed in violence,"" Pajhwok Afghan News English, April 24, 2021.";"""Afghan War Casualty Report: April 2021,"" NYTimes.com Feed, April 8, 2021.";"""Kabul, Other Afghan Areas Hit By Bombings That Kill At Least 22,"" Afghan Online Press, April 24, 2021.";START Primary Collection;0;0;0;0;GTD
SYR90325;2021;4;24;N/A;Syria;Middle East;Tartous;Banyas;35.1984;35.9634;N/A;N/A;N/A;On 24 April 2021, an unidentified drone carried out an airstrikes on a Beirut-registered oil tanker off the coast of Banyas in Tartous, reportedly killing 3 Syrians on board. Several sources suggested it was an Iranian tanker. The drone could have come from Lebanese territorial waters. 3 fatalities.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Liveuamap; SOHR; Twitter";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
202104250024;2021;4;25;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.314752;42.725163;1;0;N/A;04/25/2021: Saudi coalition forced intercepted an explosives-laden drone targeting Khamis Mushayt, Asir, Saudi Arabia. There were no reported casualties in the attack. Houthi extremists (Ansar Allah) claimed responsibility for the incident.;1;1;0;1;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;31;Military Aircraft;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;4;E-mail;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Yemen's Houthis claim new attack on Saudi airbase,"" Arab Herald, April 25, 2021.";"""Yemen confrontations escalate amid ongoing drone attacks,"" BBC Monitoring, April 25, 2021.";N/A;START Primary Collection;1;1;0;1;GTD
202104270028;2021;4;27;4;Afghanistan;South Asia;Takhar;Dashti Qala district;37.153889;69.443333;3;0;N/A;"04/27/2021: Assailants attacked a checkpoint with a drone in Dashti Qala district, Takhar, Afghanistan. At least three border guards were killed and two other guards were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Taliban.";1;1;0;1;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;36;Military Checkpoint;Afghan National Security Force (ANSF);Checkpoint;4;Afghanistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Taliban;N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;3;0;0;2;0;0;-9;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Afghan War Casualty Report: April 2021,"" NYTimes.com Feed, April 8, 2021.";"""Afghan media highlights 28 Apr 21,"" BBC Monitoring, April 28, 2021.";N/A;START Primary Collection;0;0;0;0;GTD
202104270002;2021;4;27;173;Saudi Arabia;Middle East & North Africa;Madinah;Yanbu;24.023176;38.189978;1;0;N/A;04/27/2021: Security forces intercepted and safely destroyed and explosives-laden boat in the Red Sea attempting to attack the port of Yanbu, Madinah, Saudi Arabia. No group claimed resposnibility for the incident.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;11;Maritime;60;Port;Yanbu Port;Port;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;15;Vehicle;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden boat was used in the attack.;0;0;0;0;0;0;-9;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Explosive-laden 'drone' boat targets Saudi port of Yanbu,"" FOXNews.com, April 27, 2021.";"""Saudi Arabia says it destroyed bomb-laden boat in Red Sea,"" dpa-AFX International ProFeed, April 27, 2021.";"""Yemen rebels silent over Saudi Red Sea attack,"" BBC Monitoring, April 27, 2021.";START Primary Collection;-9;-9;0;-9;GTD
AFG53920;2021;4;28;N/A;Afghanistan;Caucasus and Central Asia;Takhar;Dashti Qala;37.2216;69.4975;N/A;N/A;N/A;On 28 April 2021, 3 soldiers were killed and 2 were wounded by Taliban drone attack on a security post in Dashti Qala district, Takhar.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Taliban;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Afghan Peace Watch; Ariana TV; New York Times; Twitter";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ30646;2021;4;28;N/A;Iraq;Middle East;Duhok;Kani Masi;37.2267;43.4386;N/A;N/A;N/A;On 28 April 2021, PKK militants carried out airstrikes with 'aerial vehicles' (assumed to be armed drones or paramotors) targeting the Turkish army station in Kani Masi town of Duhok. Source reported that the targets were hit 'successfully' but provided no information on casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;PKK: Kurdistan Workers Party;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;People's Defense Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
202104280002;2021;4;28;173;Saudi Arabia;Middle East & North Africa;Asir;Khamis Mushayt;18.254627;42.792726;1;1;The incident occurred at the King Khalid Air Base.;04/28/2021: Assailants launched an explosives-laden drone targeting King Khalid Airbase in Khamis Mushayt, Asir, Saudi Arabia. The drone was intercepted and no casualties were reported. Houthi extremists (Ansar Allah) claimed responsibility for the incident.;1;1;0;1;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;27;Military Barracks/Base/Headquarters/Checkpost;Royal Saudi Air Force;King Khalid Airbase;173;Saudi Arabia;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Houthi extremists (Ansar Allah);N/A;N/A;N/A;N/A;N/A;Houthi extremists claimed responsibility for the incident and stated that it was carried out in response to continued aggression by the Saudi coalition.;0;0;-99;0;1;8;Personal claim;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A Qasef-2K remote-controlled explosives-laden drone was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Yemen's Houthis say attacked Saudi border airbase,"" Arab Herald, April 28, 2021.";"""BBCM Watchlist 28 April,"" BBC Monitoring Watchlist, April 28, 2021.";"""King Khalid airbase targeted by Yemeni drone,"" Mehr News, April 28, 2021.";START Primary Collection;1;1;0;1;GTD
IRQ30647;2021;4;29;N/A;Iraq;Middle East;Duhok;Kani Masi;37.2267;43.4386;N/A;N/A;N/A;On 29 April 2021, PKK militants carried out airstrikes with 'aerial vehicles' (assumed to be armed drones or paramotors) targeting the Turkish army station in Kani Masi town of Duhok. Source reported that the targets were hit 'successfully' but provided no information on casualties.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;PKK: Kurdistan Workers Party;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"ANF News; People's Defense Forces";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR90227;2021;4;29;N/A;Syria;Middle East;Deir ez Zor;Siyal;34.5557;40.9029;N/A;N/A;N/A;On 29 April 2021, unidentified drones targeted the house of a Fatemiyoun Brigade commander and a military vehicle that was parked near the house in the town of Siyal in the countryside of Deir-ez-Zor, killing the commander and wounding 5 fighters that were in the vehicle. 1 fatality.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Halab Today; Liveuamap; SOHR";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
